index,shape-type,vertex-index,axis-0,axis-1
0,polygon,101,2397.03072020516,2778.1219991966877
0,polygon,102,2400.488222653944,2829.9845359284427
0,polygon,103,2428.148242244213,2854.187053069929
0,polygon,104,2466.1807691808335,2878.3895702114146
0,polygon,105,2514.585803463805,2888.7620775577657
0,polygon,106,2569.9058426443444,2874.932067762631
0,polygon,107,2601.0233646833976,2892.219580006549
0,polygon,108,2587.1933548882625,2944.0821167383046
0,polygon,109,2587.1933548882625,3009.7746632651942
0,polygon,110,2590.6508573370465,3044.3496877530315
0,polygon,111,2590.6508573370465,3151.5322636653254
0,polygon,112,2594.1083597858296,3189.5647906019467
0,polygon,113,2590.6508573370465,3248.342332231269
0,polygon,114,2601.0233646833976,3300.2048689630246
0,polygon,115,2604.4808671321807,3355.524908143563
0,polygon,116,2580.2783499906955,3386.6424301826164
0,polygon,117,2562.9908377467764,3417.7599522216697
0,polygon,118,2542.245823054075,3459.249981607074
0,polygon,119,2511.128301015022,3483.4524987485593
0,polygon,120,2480.0107789759686,3500.7400109924783
0,polygon,121,2448.8932569369153,3531.8575330315316
0,polygon,122,2431.605744692997,3573.347562416936
0,polygon,123,2438.5207495905643,3611.3800893535563
0,polygon,124,2459.2657642832664,3642.4976113926095
0,polygon,125,2497.298291219887,3687.445143226797
0,polygon,126,2497.298291219887,3725.4776701634173
0,polygon,127,2480.0107789759686,3760.0526946512546
0,polygon,128,2445.4357544881314,3770.4252019976057
0,polygon,129,2400.488222653944,3770.4252019976057
0,polygon,130,2386.658212858809,3815.372733831794
0,polygon,131,2390.115715307593,3860.3202656659814
0,polygon,132,2407.403227551511,3943.30032443679
0,polygon,133,2452.3507593856984,3981.3328513734104
0,polygon,134,2504.213296117454,3988.2478562709775
0,polygon,135,2549.160827951642,4005.5353685148966
0,polygon,136,2587.1933548882625,4029.737885656382
0,polygon,137,2587.1933548882625,4074.68541749057
0,polygon,138,2580.2783499906955,4143.835466466244
0,polygon,139,2587.1933548882625,4188.782998300432
0,polygon,140,2590.6508573370465,4237.188032583404
0,polygon,141,2594.1083597858296,4271.76305707124
0,polygon,142,2590.6508573370465,4330.540598700562
0,polygon,143,2597.5658622346136,4375.488130534751
0,polygon,144,2601.0233646833976,4420.435662368939
0,polygon,145,2597.5658622346136,4468.840696651911
0,polygon,146,2597.5658622346136,4534.5332431788
0,polygon,147,2601.0233646833976,4586.395779910556
0,polygon,148,2562.9908377467764,4617.513301949609
0,polygon,149,2504.213296117454,4627.88580929596
0,polygon,150,2428.148242244213,4620.970804398393
0,polygon,151,2390.115715307593,4614.055799500825
0,polygon,152,2345.1681834734045,4607.140794603258
0,polygon,153,2307.135656536784,4607.140794603258
0,polygon,154,2269.103129600164,4600.225789705691
0,polygon,155,2217.2405928684084,4600.225789705691
0,polygon,156,2161.920553687869,4593.310784808123
0,polygon,157,2123.8880267512486,4596.768287256907
0,polygon,158,2051.280475326791,4596.768287256907
0,polygon,159,1968.3004165559826,4572.5657701154205
0,polygon,160,1912.9803773754436,4579.4807750129885
0,polygon,161,1871.4903479900397,4586.395779910556
0,polygon,162,1805.7978014631497,4600.225789705691
0,polygon,163,1726.2752451411247,4607.140794603258
0,polygon,164,1684.7852157557204,4600.225789705691
0,polygon,165,1650.2101912678836,4593.310784808123
0,polygon,166,1612.177664331263,4600.225789705691
0,polygon,167,1577.6026398434262,4603.683292154474
0,polygon,168,1518.8250982141035,4593.310784808123
0,polygon,169,1449.6750492384297,4586.395779910556
0,polygon,170,1411.6425223018093,4589.85328235934
0,polygon,171,1363.2374880188377,4589.85328235934
0,polygon,172,1301.0024439407312,4600.225789705691
0,polygon,173,1135.0423263991142,4600.225789705691
0,polygon,174,1034.7747553843874,4596.768287256907
0,polygon,175,944.8796917160116,4596.768287256907
0,polygon,176,858.4421304964194,4607.140794603258
0,polygon,177,813.4945986622315,4607.140794603258
0,polygon,178,765.0895643792599,4593.310784808123
0,polygon,179,657.9069884669656,4593.310784808123
0,polygon,180,619.874461530345,4596.768287256907
0,polygon,181,574.9269296961571,4593.310784808123
0,polygon,182,481.5743635789976,4593.310784808123
0,polygon,183,446.99933909116066,4589.85328235934
0,polygon,184,408.9668121545401,4576.0232725642045
0,polygon,185,377.84929011548695,4548.363252973935
0,polygon,186,336.3592607300827,4541.448248076368
0,polygon,187,249.9216995104905,4548.363252973935
0,polygon,188,201.51666522751896,4541.448248076368
0,polygon,189,218.80417747143736,4479.213203998262
