index,shape-type,vertex-index,axis-0,axis-1
0,polygon,94,389.75585627126907,2256.614409202866
0,polygon,95,368.4442293450604,2171.3679014980316
0,polygon,96,364.18190395981867,2115.9576714898894
0,polygon,97,402.5428324269942,2052.0227907112635
0,polygon,98,453.690737049895,2005.137211473604
0,polygon,99,487.7893401318288,1975.3009337769122
0,polygon,100,530.4125939842461,1949.726981465462
0,polygon,101,585.8228239923885,1907.1037276130446
1,polygon,0,1630.0925433766115,969.3921428598649
1,polygon,1,1651.4041703028201,1037.5893490237324
1,polygon,2,1668.453471843787,1084.4749282613914
1,polygon,3,1702.5520749257207,1127.0981821138087
1,polygon,4,1762.224630319105,1110.0488805728419
1,polygon,5,1792.060908015797,1054.6386505646994
1,polygon,6,1898.6190426468402,1016.2777220975238
1,polygon,7,1958.2915980402245,1020.5400474827657
1,polygon,8,2005.1771772778834,1071.6879521056662
1,polygon,9,2035.0134549745753,1131.3605074990505
1,polygon,10,2052.0627565155423,1191.0330628924346
1,polygon,11,2128.784613449893,1225.1316659743684
1,polygon,12,2260.9167003923867,1242.1809675153354
1,polygon,13,2303.539954244804,1220.8693405891268
1,polygon,14,2299.2776288595624,1156.9344598105008
1,polygon,15,2295.0153034743207,1114.3112059580835
1,polygon,16,2312.0646050152877,1058.900975949941
1,polygon,17,2371.7371604086716,1050.3763251794576
1,polygon,18,2422.8850650315726,1058.900975949941
1,polygon,19,2465.50831888399,1088.7372536466332
1,polygon,20,2533.7055250478575,1118.5735313433254
1,polygon,21,2580.5911042855164,1118.5735313433254
1,polygon,22,2695.673889687043,1003.4907459417987
1,polygon,23,2725.510167383735,713.6526197453613
1,polygon,24,2725.510167383735,666.7670405077023
1,polygon,25,2712.72319122801,611.3568104995599
1,polygon,26,2665.837611990351,440.86379508989074
1,polygon,27,2606.1650565969667,368.4042635407814
1,polygon,28,2559.2794773593077,338.5679858440893
1,polygon,29,2503.869247351165,342.8303112293311
1,polygon,30,2448.459017343023,372.6665889260231
1,polygon,31,2401.573438105364,304.46938276215553
1,polygon,32,2354.687858867705,300.2070573769138
1,polygon,33,2316.3269304005294,330.0433350736059
1,polygon,34,2256.654375007145,368.4042635407814
1,polygon,35,2141.5715896056186,372.6665889260231
1,polygon,36,2094.6860103679596,351.3549619998145
1,polygon,37,2056.325081900784,330.0433350736059
1,polygon,38,1988.1278757369164,342.8303112293311
1,polygon,39,1932.7176457287742,364.14193815553966
1,polygon,40,1890.094391876357,398.24054123747345
1,polygon,41,1847.4711380239396,411.0275173931987
1,polygon,42,1821.8971857124889,487.7493743275498
1,polygon,43,1817.6348603272472,538.8972789504505
1,polygon,44,1757.9623049338634,683.8163420486692
1,polygon,45,1749.4376541633796,730.7019212863282
1,polygon,46,1749.4376541633796,807.4237782206793
1,polygon,47,1715.3390510814459,837.2600559173713
1,polygon,48,1668.453471843787,858.57168284358
